zone_id,date,求和项:pai_num,求和项:shou_num,,,,,,,行标签,平均值项:求和项:pai_num,平均值项:求和项:shou_num,,
zone_17,20200612,326,253,,,,,,,,,,,
zone_17,20200613,265,202,,,,,,,,,,,
zone_17,20200614,109,65,,,,,,,,,,,
zone_17,20200615,279,297,,,,,,,,,,,
zone_17,20200616,329,386,,,,,,,,,,,
zone_17,20200617,358,353,,,,,,,,,,,
zone_17,20200618,368,307,,,,,,,,,,,
zone_17,20200619,398,302,,,,,,,,,,,
zone_17,20200620,295,170,,,,,,,,,,,
zone_17,20200621,171,100,,,,,,,,,,,
zone_17,20200622,322,333,,,,,,,,,,,
zone_17,20200623,336,306,,,,,,,,,,,
zone_17,20200624,339,296,,,,,,,,,,,
zone_17,20200625,125,85,,,,,,,,,,,
zone_17,20200626,100,67,,,,,,,,,,,
zone_17,20200627,101,79,,,,,,,,,,,
zone_17,20200628,370,271,,,,,,,,,,,
zone_17,20200629,283,292,,,,,,,,,,,
zone_17,20200630,346,291,,,,,,,,,,,
zone_17,20200701,338,298,,,,,,,,,,,
zone_17,20200702,324,331,,,,,,,,,,,
zone_17,20200703,367,309,,,,,,,,,,,
zone_17,20200704,276,128,,,,,,,,,,,
zone_17,20200705,98,80,,,,,,,,,,,
zone_17,20200706,340,300,,,,,,,,,,,
zone_17,20200707,339,320,,,,,,,,,,,
zone_17,20200708,355,300,,,,,,,,,,,
zone_17,20200709,341,301,,,,,,,,,,,
zone_17,20200710,305,311,,,,,,,,,,,
zone_17,20200711,270,169,,,,,,,,,,,
zone_17,20200712,116,83,,,,,,,,,,,
zone_17,20200713,298,290,,,,,,,,,,,
zone_17,20200714,369,317,,,,,,,,,,,
zone_17,20200715,340,280,,,,,,,,,,,
zone_17,20200716,385,342,,,,,,,,,,,
zone_17,20200717,357,282,,,,,,,,,,,
zone_17,20200718,241,132,,,,,,,,,,,
zone_17,20200719,127,85,,,,,,,,,,,
zone_17,20200720,321,320,,,,,,,,,,,
zone_17,20200721,348,308,,,,,,,,,,,
zone_17,20200722,383,319,,,,,,,,,,,
zone_17,20200723,374,293,,,,,,,,,,,
zone_17,20200724,361,306,,,,,,,,,,,
zone_17,20200725,265,133,,,,,,,,,,,
zone_17,20200726,149,86,,,,,,,,,,,
zone_17,20200727,288,306,,,,,,,,,,,
zone_17,20200728,351,300,,,,,,,,,,,
zone_17,20200729,389,322,,,,,,,,,,,
zone_17,20200730,400,271,,,,,,,,,,,
zone_17,20200731,351,277,,,,,,,,,,,
zone_17,20200801,286,172,,,,,,,,,,,
zone_17,20200802,132,79,,,,,,,,,,,
zone_17,20200803,302,299,,,,,,,,,,,
zone_17,20200804,326,340,,,,,,,,,,,
zone_17,20200805,425,310,,,,,,,,,,,
zone_17,20200806,405,303,,,,,,,,,,,
zone_17,20200807,355,261,,,,,,,,,,,
zone_17,20200808,257,139,,,,,,,,,,,
zone_17,20200809,142,100,,,,,,,,,,,
zone_17,20200810,331,334,,,,,,,,,,,
zone_17,20200811,365,295,,,,,,,,,,,
zone_17,20200812,417,310,,,,,,,,,,,
zone_17,20200813,351,325,,,,,,,,,,,
zone_17,20200814,386,270,,,,,,,,,,,
zone_17,20200815,281,169,,,,,,,,,,,
zone_17,20200816,90,82,,,,,,,,,,,
zone_17,20200817,309,320,,,,,,,,,,,
zone_17,20200818,266,267,,,,,,,,,,,
zone_17,20200819,339,309,,,,,,,,,,,
zone_17,20200820,383,311,,,,,,,,,,,
zone_17,20200821,379,321,,,,,,,,,,,
zone_17,20200822,244,157,,,,,,,,,,,
zone_17,20200823,153,80,,,,,,,,,,,
zone_17,20200824,310,340,,,,,,,,,,,
zone_17,20200825,389,299,,,,,,,,,,,
zone_17,20200826,371,305,,,,,,,,,,,
zone_17,20200827,384,284,,,,,,,,,,,
zone_17,20200828,385,303,,,,,,,,,,,
zone_17,20200829,271,143,,,,,,,,,,,
zone_17,20200830,117,110,,,,,,,,,,,
zone_17,20200831,300,333,,,,,,,,,,,
zone_18,20200301,312,220,,,,,,,,,,,
zone_18,20200302,348,295,,,,,,,,,,,
zone_18,20200303,440,270,,,,,,,,,,,
zone_18,20200304,452,242,,,,,,,,,,,
zone_18,20200305,398,248,,,,,,,,,,,
zone_18,20200306,560,278,,,,,,,,,,,
zone_18,20200307,471,198,,,,,,,,,,,
zone_18,20200308,371,202,,,,,,,,,,,
zone_18,20200309,447,297,,,,,,,,,,,
zone_18,20200310,454,270,,,,,,,,,,,
zone_18,20200311,440,267,,,,,,,,,,,
zone_18,20200312,467,229,,,,,,,,,,,
zone_18,20200313,408,263,,,,,,,,,,,
zone_18,20200314,365,170,,,,,,,,,,,
zone_18,20200315,394,208,,,,,,,,,,,
zone_18,20200316,400,309,,,,,,,,,,,
zone_18,20200317,417,298,,,,,,,,,,,
zone_18,20200318,398,277,,,,,,,,,,,
zone_18,20200319,400,246,,,,,,,,,,,
zone_18,20200320,357,242,,,,,,,,,,,
zone_18,20200321,335,167,,,,,,,,,,,
zone_18,20200322,288,174,,,,,,,,,,,
zone_18,20200323,367,264,,,,,,,,,,,
zone_18,20200324,423,260,,,,,,,,,,,
zone_18,20200325,389,215,,,,,,,,,,,
zone_18,20200326,421,286,,,,,,,,,,,
zone_18,20200327,419,220,,,,,,,,,,,
zone_18,20200328,341,189,,,,,,,,,,,
zone_18,20200329,329,174,,,,,,,,,,,
zone_18,20200330,332,243,,,,,,,,,,,
zone_18,20200331,385,223,,,,,,,,,,,
zone_18,20200401,364,228,,,,,,,,,,,
zone_18,20200402,342,197,,,,,,,,,,,
zone_18,20200403,402,191,,,,,,,,,,,
zone_18,20200404,307,142,,,,,,,,,,,
zone_18,20200405,228,165,,,,,,,,,,,
zone_18,20200406,253,188,,,,,,,,,,,
zone_18,20200407,360,216,,,,,,,,,,,
zone_18,20200408,375,249,,,,,,,,,,,
zone_18,20200409,369,237,,,,,,,,,,,
zone_18,20200410,333,225,,,,,,,,,,,
zone_18,20200411,312,230,,,,,,,,,,,
zone_18,20200412,282,155,,,,,,,,,,,
zone_18,20200413,295,312,,,,,,,,,,,
zone_18,20200414,508,245,,,,,,,,,,,
zone_18,20200415,402,284,,,,,,,,,,,
zone_18,20200416,389,265,,,,,,,,,,,
zone_18,20200417,375,280,,,,,,,,,,,
zone_18,20200418,354,230,,,,,,,,,,,
zone_18,20200419,299,173,,,,,,,,,,,
zone_18,20200420,310,269,,,,,,,,,,,
zone_18,20200421,455,307,,,,,,,,,,,
zone_18,20200422,380,298,,,,,,,,,,,
zone_18,20200423,359,264,,,,,,,,,,,
zone_18,20200424,424,258,,,,,,,,,,,
zone_18,20200425,373,226,,,,,,,,,,,
zone_18,20200426,310,224,,,,,,,,,,,
zone_18,20200427,347,273,,,,,,,,,,,
zone_18,20200428,339,237,,,,,,,,,,,
zone_18,20200429,369,295,,,,,,,,,,,
zone_18,20200430,347,240,,,,,,,,,,,
zone_18,20200501,345,159,,,,,,,,,,,
zone_18,20200502,213,136,,,,,,,,,,,
zone_18,20200503,259,169,,,,,,,,,,,
zone_18,20200504,264,171,,,,,,,,,,,
zone_18,20200505,265,184,,,,,,,,,,,
zone_18,20200506,309,374,,,,,,,,,,,
zone_18,20200507,397,258,,,,,,,,,,,
zone_18,20200508,378,279,,,,,,,,,,,
zone_18,20200509,372,234,,,,,,,,,,,
zone_18,20200510,314,166,,,,,,,,,,,
zone_18,20200511,301,234,,,,,,,,,,,
zone_18,20200512,367,269,,,,,,,,,,,
zone_18,20200513,538,249,,,,,,,,,,,
zone_18,20200514,391,243,,,,,,,,,,,
zone_18,20200515,377,248,,,,,,,,,,,
zone_18,20200516,412,210,,,,,,,,,,,
zone_18,20200517,335,205,,,,,,,,,,,
zone_18,20200518,372,267,,,,,,,,,,,
zone_18,20200519,459,295,,,,,,,,,,,
zone_18,20200520,400,229,,,,,,,,,,,
zone_18,20200521,389,238,,,,,,,,,,,
zone_18,20200522,403,246,,,,,,,,,,,
zone_18,20200523,436,206,,,,,,,,,,,
zone_18,20200524,350,204,,,,,,,,,,,
zone_18,20200525,339,293,,,,,,,,,,,
zone_18,20200526,403,246,,,,,,,,,,,
zone_18,20200527,529,248,,,,,,,,,,,
zone_18,20200528,469,237,,,,,,,,,,,
zone_18,20200529,482,230,,,,,,,,,,,
zone_18,20200530,490,198,,,,,,,,,,,
zone_18,20200531,427,159,,,,,,,,,,,
zone_18,20200601,397,268,,,,,,,,,,,
zone_18,20200602,547,276,,,,,,,,,,,
zone_18,20200603,625,260,,,,,,,,,,,
zone_18,20200604,567,295,,,,,,,,,,,
zone_18,20200605,507,216,,,,,,,,,,,
zone_18,20200606,428,202,,,,,,,,,,,
zone_18,20200607,338,159,,,,,,,,,,,
zone_18,20200608,381,228,,,,,,,,,,,
zone_18,20200609,458,275,,,,,,,,,,,
zone_18,20200610,448,277,,,,,,,,,,,
zone_18,20200611,429,263,,,,,,,,,,,
zone_18,20200612,451,249,,,,,,,,,,,
zone_18,20200613,367,197,,,,,,,,,,,
zone_18,20200614,337,182,,,,,,,,,,,
zone_18,20200615,382,322,,,,,,,,,,,
zone_18,20200616,391,286,,,,,,,,,,,
zone_18,20200617,419,283,,,,,,,,,,,
zone_18,20200618,522,295,,,,,,,,,,,
zone_18,20200619,496,293,,,,,,,,,,,
zone_18,20200620,586,277,,,,,,,,,,,
zone_18,20200621,418,207,,,,,,,,,,,
zone_18,20200622,423,295,,,,,,,,,,,
zone_18,20200623,491,292,,,,,,,,,,,
zone_18,20200624,491,302,,,,,,,,,,,
zone_18,20200625,381,149,,,,,,,,,,,
zone_18,20200626,296,167,,,,,,,,,,,
zone_18,20200627,277,195,,,,,,,,,,,
zone_18,20200628,362,270,,,,,,,,,,,
zone_18,20200629,382,302,,,,,,,,,,,
zone_18,20200630,377,224,,,,,,,,,,,
zone_18,20200701,404,305,,,,,,,,,,,
zone_18,20200702,388,262,,,,,,,,,,,
zone_18,20200703,407,228,,,,,,,,,,,
zone_18,20200704,367,179,,,,,,,,,,,
zone_18,20200705,280,155,,,,,,,,,,,
zone_18,20200706,322,279,,,,,,,,,,,
zone_18,20200707,432,301,,,,,,,,,,,
zone_18,20200708,390,271,,,,,,,,,,,
zone_18,20200709,391,260,,,,,,,,,,,
zone_18,20200710,350,228,,,,,,,,,,,
zone_18,20200711,369,167,,,,,,,,,,,
zone_18,20200712,311,162,,,,,,,,,,,
zone_18,20200713,338,240,,,,,,,,,,,
zone_18,20200714,407,367,,,,,,,,,,,
zone_18,20200715,379,284,,,,,,,,,,,
zone_18,20200716,425,274,,,,,,,,,,,
zone_18,20200717,391,215,,,,,,,,,,,
zone_18,20200718,341,179,,,,,,,,,,,
zone_18,20200719,304,161,,,,,,,,,,,
zone_18,20200720,341,290,,,,,,,,,,,
zone_18,20200721,354,214,,,,,,,,,,,
zone_18,20200722,397,238,,,,,,,,,,,
zone_18,20200723,412,250,,,,,,,,,,,
zone_18,20200724,413,231,,,,,,,,,,,
zone_18,20200725,342,181,,,,,,,,,,,
zone_18,20200726,313,135,,,,,,,,,,,
zone_18,20200727,319,263,,,,,,,,,,,
zone_18,20200728,405,266,,,,,,,,,,,
zone_18,20200729,376,210,,,,,,,,,,,
zone_18,20200730,396,248,,,,,,,,,,,
zone_18,20200731,341,212,,,,,,,,,,,
zone_18,20200801,395,186,,,,,,,,,,,
zone_18,20200802,295,159,,,,,,,,,,,
zone_18,20200803,341,228,,,,,,,,,,,
zone_18,20200804,422,237,,,,,,,,,,,
zone_18,20200805,367,241,,,,,,,,,,,
zone_18,20200806,375,307,,,,,,,,,,,
zone_18,20200807,408,215,,,,,,,,,,,
zone_18,20200808,342,197,,,,,,,,,,,
zone_18,20200809,252,162,,,,,,,,,,,
zone_18,20200810,349,220,,,,,,,,,,,
zone_18,20200811,406,264,,,,,,,,,,,
zone_18,20200812,377,235,,,,,,,,,,,
zone_18,20200813,301,238,,,,,,,,,,,
zone_18,20200814,353,217,,,,,,,,,,,
zone_18,20200815,327,195,,,,,,,,,,,
zone_18,20200816,335,179,,,,,,,,,,,
zone_18,20200817,353,231,,,,,,,,,,,
zone_18,20200818,372,253,,,,,,,,,,,
zone_18,20200819,395,274,,,,,,,,,,,
zone_18,20200820,458,256,,,,,,,,,,,
zone_18,20200821,411,229,,,,,,,,,,,
zone_18,20200822,398,235,,,,,,,,,,,
zone_18,20200823,358,218,,,,,,,,,,,
zone_18,20200824,395,260,,,,,,,,,,,
zone_18,20200825,427,222,,,,,,,,,,,
zone_18,20200826,486,246,,,,,,,,,,,
zone_18,20200827,412,259,,,,,,,,,,,
zone_18,20200828,419,239,,,,,,,,,,,
zone_18,20200829,346,189,,,,,,,,,,,
zone_18,20200830,303,188,,,,,,,,,,,
zone_18,20200831,350,245,,,,,,,,,,,
zone_19,20200301,384,317,,,,,,,,,,,
zone_19,20200302,377,370,,,,,,,,,,,
zone_19,20200303,420,326,,,,,,,,,,,
zone_19,20200304,446,397,,,,,,,,,,,
zone_19,20200305,417,561,,,,,,,,,,,
zone_19,20200306,393,418,,,,,,,,,,,
zone_19,20200307,431,379,,,,,,,,,,,
zone_19,20200308,422,470,,,,,,,,,,,
zone_19,20200309,447,483,,,,,,,,,,,
zone_19,20200310,502,444,,,,,,,,,,,
zone_19,20200311,428,381,,,,,,,,,,,
zone_19,20200312,429,394,,,,,,,,,,,
zone_19,20200313,377,364,,,,,,,,,,,
zone_19,20200314,386,384,,,,,,,,,,,
zone_19,20200315,423,343,,,,,,,,,,,
zone_19,20200316,353,438,,,,,,,,,,,
zone_19,20200317,455,432,,,,,,,,,,,
zone_19,20200318,445,379,,,,,,,,,,,
zone_19,20200319,403,362,,,,,,,,,,,
zone_19,20200320,378,389,,,,,,,,,,,
zone_19,20200321,394,356,,,,,,,,,,,
zone_19,20200322,312,366,,,,,,,,,,,
zone_19,20200323,307,399,,,,,,,,,,,
zone_19,20200324,350,408,,,,,,,,,,,
zone_19,20200325,415,424,,,,,,,,,,,
zone_19,20200326,449,465,,,,,,,,,,,
zone_19,20200327,381,399,,,,,,,,,,,
zone_19,20200328,389,409,,,,,,,,,,,
zone_19,20200329,388,373,,,,,,,,,,,
zone_19,20200330,345,380,,,,,,,,,,,
zone_19,20200331,429,348,,,,,,,,,,,
zone_19,20200401,389,428,,,,,,,,,,,
zone_19,20200402,340,469,,,,,,,,,,,
zone_19,20200403,404,320,,,,,,,,,,,
zone_19,20200404,347,350,,,,,,,,,,,
zone_19,20200405,243,428,,,,,,,,,,,
zone_19,20200406,263,318,,,,,,,,,,,
zone_19,20200407,292,367,,,,,,,,,,,
zone_19,20200408,380,364,,,,,,,,,,,
zone_19,20200409,340,429,,,,,,,,,,,
zone_19,20200410,386,431,,,,,,,,,,,
zone_19,20200411,330,367,,,,,,,,,,,
zone_19,20200412,271,312,,,,,,,,,,,
zone_19,20200413,326,337,,,,,,,,,,,
zone_19,20200414,341,393,,,,,,,,,,,
zone_19,20200415,355,362,,,,,,,,,,,
zone_19,20200416,407,338,,,,,,,,,,,
zone_19,20200417,341,423,,,,,,,,,,,
zone_19,20200418,372,405,,,,,,,,,,,
zone_19,20200419,329,415,,,,,,,,,,,
zone_19,20200420,330,395,,,,,,,,,,,
zone_19,20200421,400,376,,,,,,,,,,,
zone_19,20200422,380,315,,,,,,,,,,,
zone_19,20200423,419,337,,,,,,,,,,,
zone_19,20200424,357,367,,,,,,,,,,,
zone_19,20200425,362,345,,,,,,,,,,,
zone_19,20200426,333,307,,,,,,,,,,,
zone_19,20200427,313,355,,,,,,,,,,,
zone_19,20200428,333,338,,,,,,,,,,,
zone_19,20200429,404,291,,,,,,,,,,,
zone_19,20200430,440,287,,,,,,,,,,,
zone_19,20200501,392,290,,,,,,,,,,,
zone_19,20200502,268,367,,,,,,,,,,,
zone_19,20200503,291,323,,,,,,,,,,,
zone_19,20200504,261,366,,,,,,,,,,,
zone_19,20200505,287,451,,,,,,,,,,,
zone_19,20200506,414,444,,,,,,,,,,,
zone_19,20200507,470,469,,,,,,,,,,,
zone_19,20200508,486,448,,,,,,,,,,,
zone_19,20200509,398,396,,,,,,,,,,,
zone_19,20200510,392,315,,,,,,,,,,,
zone_19,20200511,336,341,,,,,,,,,,,
zone_19,20200512,519,357,,,,,,,,,,,
zone_19,20200513,470,263,,,,,,,,,,,
zone_19,20200514,789,322,,,,,,,,,,,
zone_19,20200515,472,359,,,,,,,,,,,
zone_19,20200516,490,280,,,,,,,,,,,
zone_19,20200517,429,301,,,,,,,,,,,
zone_19,20200518,361,364,,,,,,,,,,,
zone_19,20200519,453,387,,,,,,,,,,,
zone_19,20200520,424,326,,,,,,,,,,,
zone_19,20200521,414,330,,,,,,,,,,,
zone_19,20200522,368,301,,,,,,,,,,,
zone_19,20200523,372,324,,,,,,,,,,,
zone_19,20200524,345,290,,,,,,,,,,,
zone_19,20200525,319,324,,,,,,,,,,,
zone_19,20200526,398,361,,,,,,,,,,,
zone_19,20200527,406,321,,,,,,,,,,,
zone_19,20200528,410,356,,,,,,,,,,,
zone_19,20200529,462,296,,,,,,,,,,,
zone_19,20200530,385,280,,,,,,,,,,,
zone_19,20200531,314,271,,,,,,,,,,,
zone_19,20200601,327,465,,,,,,,,,,,
zone_19,20200602,400,402,,,,,,,,,,,
zone_19,20200603,456,393,,,,,,,,,,,
zone_19,20200604,447,330,,,,,,,,,,,
zone_19,20200605,466,310,,,,,,,,,,,
zone_19,20200606,369,234,,,,,,,,,,,
zone_19,20200607,261,232,,,,,,,,,,,
zone_19,20200608,313,285,,,,,,,,,,,
zone_19,20200609,400,300,,,,,,,,,,,
zone_19,20200610,360,372,,,,,,,,,,,
zone_19,20200611,395,318,,,,,,,,,,,
zone_19,20200612,400,260,,,,,,,,,,,
zone_19,20200613,371,322,,,,,,,,,,,
zone_19,20200614,330,284,,,,,,,,,,,
zone_19,20200615,373,390,,,,,,,,,,,
zone_19,20200616,408,513,,,,,,,,,,,
zone_19,20200617,448,435,,,,,,,,,,,
zone_19,20200618,500,537,,,,,,,,,,,
zone_19,20200619,526,630,,,,,,,,,,,
zone_19,20200620,503,533,,,,,,,,,,,
zone_19,20200621,449,447,,,,,,,,,,,
zone_19,20200622,405,419,,,,,,,,,,,
zone_19,20200623,434,459,,,,,,,,,,,
zone_19,20200624,498,405,,,,,,,,,,,
zone_19,20200625,402,267,,,,,,,,,,,
zone_19,20200626,272,306,,,,,,,,,,,
zone_19,20200627,314,330,,,,,,,,,,,
zone_19,20200628,458,387,,,,,,,,,,,
zone_19,20200629,373,388,,,,,,,,,,,
zone_19,20200630,394,400,,,,,,,,,,,
zone_19,20200701,379,346,,,,,,,,,,,
zone_19,20200702,364,391,,,,,,,,,,,
zone_19,20200703,383,354,,,,,,,,,,,
zone_19,20200704,393,314,,,,,,,,,,,
zone_19,20200705,317,302,,,,,,,,,,,
zone_19,20200706,300,367,,,,,,,,,,,
zone_19,20200707,384,407,,,,,,,,,,,
zone_19,20200708,400,363,,,,,,,,,,,
zone_19,20200709,383,361,,,,,,,,,,,
zone_19,20200710,363,407,,,,,,,,,,,
zone_19,20200711,393,337,,,,,,,,,,,
zone_19,20200712,289,279,,,,,,,,,,,
zone_19,20200713,298,398,,,,,,,,,,,
zone_19,20200714,421,479,,,,,,,,,,,
zone_19,20200715,433,368,,,,,,,,,,,
zone_19,20200716,401,439,,,,,,,,,,,
zone_19,20200717,397,422,,,,,,,,,,,
zone_19,20200718,372,360,,,,,,,,,,,
zone_19,20200719,320,352,,,,,,,,,,,
zone_19,20200720,282,443,,,,,,,,,,,
zone_19,20200721,375,393,,,,,,,,,,,
zone_19,20200722,429,513,,,,,,,,,,,
zone_19,20200723,420,431,,,,,,,,,,,
zone_19,20200724,431,444,,,,,,,,,,,
zone_19,20200725,383,370,,,,,,,,,,,
zone_19,20200726,324,319,,,,,,,,,,,
zone_19,20200727,307,393,,,,,,,,,,,
zone_19,20200728,364,439,,,,,,,,,,,
zone_19,20200729,444,428,,,,,,,,,,,
zone_19,20200730,432,405,,,,,,,,,,,
zone_19,20200731,404,373,,,,,,,,,,,
zone_19,20200801,373,369,,,,,,,,,,,
zone_19,20200802,301,318,,,,,,,,,,,
zone_19,20200803,285,331,,,,,,,,,,,
zone_19,20200804,385,471,,,,,,,,,,,
zone_19,20200805,399,424,,,,,,,,,,,
zone_19,20200806,432,452,,,,,,,,,,,
zone_19,20200807,376,477,,,,,,,,,,,
zone_19,20200808,438,420,,,,,,,,,,,
zone_19,20200809,294,331,,,,,,,,,,,
zone_19,20200810,344,365,,,,,,,,,,,
zone_19,20200811,387,373,,,,,,,,,,,
zone_19,20200812,431,432,,,,,,,,,,,
zone_19,20200813,375,421,,,,,,,,,,,
zone_19,20200814,391,450,,,,,,,,,,,
zone_19,20200815,396,346,,,,,,,,,,,
zone_19,20200816,337,410,,,,,,,,,,,
zone_19,20200817,307,432,,,,,,,,,,,
zone_19,20200818,379,552,,,,,,,,,,,
zone_19,20200819,441,426,,,,,,,,,,,
zone_19,20200820,427,353,,,,,,,,,,,
zone_19,20200821,476,356,,,,,,,,,,,
zone_19,20200822,416,329,,,,,,,,,,,
zone_19,20200823,394,346,,,,,,,,,,,
zone_19,20200824,363,374,,,,,,,,,,,
zone_19,20200825,450,443,,,,,,,,,,,
zone_19,20200826,475,386,,,,,,,,,,,
zone_19,20200827,432,324,,,,,,,,,,,
zone_19,20200828,415,354,,,,,,,,,,,
zone_19,20200829,427,300,,,,,,,,,,,
zone_19,20200830,325,263,,,,,,,,,,,
zone_19,20200831,337,309,,,,,,,,,,,
zone_2,20200301,279,591,,,,,,,,,,,
zone_2,20200302,306,326,,,,,,,,,,,
zone_2,20200303,309,291,,,,,,,,,,,
zone_2,20200304,319,280,,,,,,,,,,,
zone_2,20200305,305,431,,,,,,,,,,,
zone_2,20200306,352,475,,,,,,,,,,,
zone_2,20200307,398,346,,,,,,,,,,,
zone_2,20200308,370,283,,,,,,,,,,,
zone_2,20200309,314,328,,,,,,,,,,,
zone_2,20200310,373,270,,,,,,,,,,,
zone_2,20200311,390,336,,,,,,,,,,,
zone_2,20200312,345,269,,,,,,,,,,,
zone_2,20200313,356,288,,,,,,,,,,,
zone_2,20200314,316,290,,,,,,,,,,,
zone_2,20200315,352,296,,,,,,,,,,,
zone_2,20200316,355,299,,,,,,,,,,,
zone_2,20200317,326,263,,,,,,,,,,,
zone_2,20200318,311,346,,,,,,,,,,,
zone_2,20200319,307,346,,,,,,,,,,,
zone_2,20200320,305,330,,,,,,,,,,,
zone_2,20200321,313,300,,,,,,,,,,,
zone_2,20200322,255,264,,,,,,,,,,,
zone_2,20200323,248,242,,,,,,,,,,,
zone_2,20200324,285,282,,,,,,,,,,,
zone_2,20200325,310,319,,,,,,,,,,,
zone_2,20200326,335,311,,,,,,,,,,,
zone_2,20200327,364,262,,,,,,,,,,,
zone_2,20200328,399,255,,,,,,,,,,,
zone_2,20200329,285,185,,,,,,,,,,,
zone_2,20200330,278,196,,,,,,,,,,,
zone_2,20200331,329,241,,,,,,,,,,,
zone_2,20200401,303,308,,,,,,,,,,,
zone_2,20200402,296,260,,,,,,,,,,,
zone_2,20200403,284,281,,,,,,,,,,,
zone_2,20200404,237,196,,,,,,,,,,,
zone_2,20200405,202,201,,,,,,,,,,,
zone_2,20200406,207,201,,,,,,,,,,,
zone_2,20200407,267,279,,,,,,,,,,,
zone_2,20200408,299,224,,,,,,,,,,,
zone_2,20200409,308,308,,,,,,,,,,,
zone_2,20200410,304,332,,,,,,,,,,,
zone_2,20200411,292,228,,,,,,,,,,,
zone_2,20200412,242,201,,,,,,,,,,,
zone_2,20200413,281,311,,,,,,,,,,,
zone_2,20200414,326,294,,,,,,,,,,,
zone_2,20200415,311,309,,,,,,,,,,,
zone_2,20200416,335,312,,,,,,,,,,,
zone_2,20200417,320,409,,,,,,,,,,,
zone_2,20200418,288,344,,,,,,,,,,,
zone_2,20200419,252,261,,,,,,,,,,,
zone_2,20200420,271,238,,,,,,,,,,,
zone_2,20200421,320,293,,,,,,,,,,,
zone_2,20200422,319,337,,,,,,,,,,,
zone_2,20200423,313,299,,,,,,,,,,,
zone_2,20200424,265,397,,,,,,,,,,,
zone_2,20200425,288,294,,,,,,,,,,,
zone_2,20200426,235,247,,,,,,,,,,,
zone_2,20200427,239,239,,,,,,,,,,,
zone_2,20200428,311,255,,,,,,,,,,,
zone_2,20200429,303,241,,,,,,,,,,,
zone_2,20200430,328,209,,,,,,,,,,,
zone_2,20200501,251,279,,,,,,,,,,,
zone_2,20200502,183,218,,,,,,,,,,,
zone_2,20200503,193,247,,,,,,,,,,,
zone_2,20200504,216,206,,,,,,,,,,,
zone_2,20200505,232,321,,,,,,,,,,,
zone_2,20200506,276,313,,,,,,,,,,,
zone_2,20200507,338,311,,,,,,,,,,,
zone_2,20200508,309,304,,,,,,,,,,,
zone_2,20200509,320,304,,,,,,,,,,,
zone_2,20200510,258,245,,,,,,,,,,,
zone_2,20200511,289,296,,,,,,,,,,,
zone_2,20200512,305,270,,,,,,,,,,,
zone_2,20200513,353,356,,,,,,,,,,,
zone_2,20200514,353,300,,,,,,,,,,,
zone_2,20200515,298,284,,,,,,,,,,,
zone_2,20200516,288,268,,,,,,,,,,,
zone_2,20200517,247,264,,,,,,,,,,,
zone_2,20200518,289,299,,,,,,,,,,,
zone_2,20200519,293,294,,,,,,,,,,,
zone_2,20200520,342,326,,,,,,,,,,,
zone_2,20200521,318,275,,,,,,,,,,,
zone_2,20200522,310,299,,,,,,,,,,,
zone_2,20200523,312,284,,,,,,,,,,,
zone_2,20200524,247,245,,,,,,,,,,,
zone_2,20200525,249,193,,,,,,,,,,,
zone_2,20200526,302,226,,,,,,,,,,,
zone_2,20200527,342,322,,,,,,,,,,,
zone_2,20200528,297,229,,,,,,,,,,,
zone_2,20200529,298,271,,,,,,,,,,,
zone_2,20200530,277,250,,,,,,,,,,,
zone_2,20200531,235,266,,,,,,,,,,,
zone_2,20200601,258,372,,,,,,,,,,,
zone_2,20200602,333,296,,,,,,,,,,,
zone_2,20200603,431,351,,,,,,,,,,,
zone_2,20200604,451,404,,,,,,,,,,,
zone_2,20200605,367,296,,,,,,,,,,,
zone_2,20200606,296,229,,,,,,,,,,,
zone_2,20200607,224,212,,,,,,,,,,,
zone_2,20200608,307,234,,,,,,,,,,,
zone_2,20200609,306,236,,,,,,,,,,,
zone_2,20200610,296,314,,,,,,,,,,,
zone_2,20200611,310,384,,,,,,,,,,,
zone_2,20200612,326,166,,,,,,,,,,,
zone_2,20200613,309,230,,,,,,,,,,,
zone_2,20200614,250,243,,,,,,,,,,,
zone_2,20200615,249,227,,,,,,,,,,,
zone_2,20200616,286,449,,,,,,,,,,,
zone_2,20200617,422,433,,,,,,,,,,,
zone_2,20200618,418,410,,,,,,,,,,,
zone_2,20200619,429,292,,,,,,,,,,,
zone_2,20200620,450,325,,,,,,,,,,,
zone_2,20200621,359,253,,,,,,,,,,,
zone_2,20200622,329,264,,,,,,,,,,,
zone_2,20200623,344,236,,,,,,,,,,,
zone_2,20200624,343,449,,,,,,,,,,,
zone_2,20200625,329,213,,,,,,,,,,,
zone_2,20200626,189,221,,,,,,,,,,,
zone_2,20200627,232,206,,,,,,,,,,,
zone_2,20200628,279,239,,,,,,,,,,,
zone_2,20200629,263,245,,,,,,,,,,,
zone_2,20200630,281,266,,,,,,,,,,,
zone_2,20200701,335,274,,,,,,,,,,,
zone_2,20200702,287,306,,,,,,,,,,,
zone_2,20200703,308,270,,,,,,,,,,,
zone_2,20200704,306,233,,,,,,,,,,,
zone_2,20200705,273,227,,,,,,,,,,,
zone_2,20200706,269,257,,,,,,,,,,,
zone_2,20200707,296,216,,,,,,,,,,,
zone_2,20200708,290,373,,,,,,,,,,,
zone_2,20200709,291,331,,,,,,,,,,,
